,movieId,title,imdbId,tmdbId,release_year
4414,6515,You Only Live Once ,29808,52758,1937
4415,6516,Anastasia ,48947,38171,1956
4416,6517,"Babe, The ",103747,61225,1992
4417,6523,Mr. Baseball ,104926,18722,1992
4418,6527,Scaramouche ,45125,33454,1952
4419,6528,Start the Revolution Without Me ,66402,19753,1970
4420,6530,"Tenant, The (Locataire, Le) ",74811,11482,1976
4421,6533,"What's Up, Doc? ",69495,6949,1972
4422,6534,Hulk ,286716,1927,2003
4423,6535,"Legally Blonde 2: Red, White & Blonde ",333780,10327,2003
4424,6536,Sinbad: Legend of the Seven Seas ,165982,14411,2003
4425,6537,Terminator 3: Rise of the Machines ,181852,296,2003
4426,6538,Swimming Pool ,324133,302,2003
4427,6539,Pirates of the Caribbean: The Curse of the Black Pearl ,325980,22,2003
4428,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) ",311429,8698,2003
4429,6542,"Cuckoo, The (Kukushka) ",308476,554,2002
4430,6545,I Capture the Castle ,300015,17920,2003
4431,6547,Northfork ,322659,32235,2003
4432,6548,Bad Boys II ,172156,8961,2003
4433,6549,How to Deal ,319524,17403,2003
4434,6550,Johnny English ,274166,9486,2003
4435,6551,"Anarchist Cookbook, The ",284850,20439,2002
4436,6552,Dirty Pretty Things ,301199,3472,2002
4437,6553,"Embalmer, The (Imbalsamatore, L') ",322725,35265,2002
4438,6554,Garage Days ,280696,25921,2002
4439,6557,Born to Be Wild ,113533,68927,1995
4440,6558,Curly Sue ,101635,11894,1991
4441,6559,Little Giants ,110364,20726,1994
4442,6560,Loose Cannons ,100053,24558,1990
4443,6561,"Mouse That Roared, The ",53084,12649,1959
4444,6563,Masked & Anonymous ,319829,24356,2003
4445,6564,Lara Croft Tomb Raider: The Cradle of Life ,325703,1996,2003
4446,6565,Seabiscuit ,329575,4464,2003
4447,6566,Spy Kids 3-D: Game Over ,338459,12279,2003
4448,6567,Buffalo Soldiers ,252299,9104,2001
4449,6568,Camp ,342167,33339,2003
4450,6571,"Mondays in the Sun (Lunes al sol, Los) ",319769,54580,2002
4451,6572,Scorched ,286947,4613,2003
4452,6573,Avanti! ,68240,12530,1972
4453,6574,Eve of Destruction ,101831,45096,1991
4454,6577,Kickboxer 2: The Road Back ,102202,24993,1991
4455,6578,"Kiss Me, Stupid ",58265,53021,1964
4456,6579,"One, Two, Three ",55256,430,1961
4457,6581,"Private Life of Sherlock Holmes, The ",66249,5185,1970
4458,6582,Remo Williams: The Adventure Begins ,89901,10553,1985
4459,6583,"Blood of Heroes, The (Salute of the Jugger, The) ",94764,21512,1989
4460,6584,"What's Up, Tiger Lily? ",61177,21449,1966
4461,6586,American Wedding (American Pie 3) ,328828,8273,2003
4462,6587,Gigli ,299930,8046,2003
4463,6588,And Now... Ladies and Gentlemen... ,283883,50350,2002
4464,6591,"Magdalene Sisters, The ",318411,8094,2002
4465,6592,"Secret Lives of Dentists, The ",314630,26195,2002
4466,6593,Freaky Friday ,322330,10330,2003
4467,6595,S.W.A.T. ,257076,9257,2003
4468,6596,"Divorce, Le ",306734,9499,2003
4469,6597,"Princess Blade, The (Shura Yukihime) ",310149,17180,2001
4470,6598,Step Into Liquid ,308508,15292,2002
4471,6603,"Double Life, A ",39335,41206,1947
4472,6604,Hawks and Sparrows (Uccellacci e Uccellini) ,61132,33954,1966
4473,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) ",58715,24192,1964
4474,6611,Umberto D. ,45274,833,1952
4475,6612,Brother's Keeper ,103888,26755,1992
4476,6614,I Love You to Death ,99819,3101,1990
4477,6615,Freddy vs. Jason ,329101,6466,2003
4478,6616,Grind ,338077,20210,2003
4479,6617,Open Range ,316356,2055,2003
4480,6618,Shaolin Soccer (Siu lam juk kau) ,286112,11770,2001
4481,6619,Uptown Girls ,263757,14926,2003
4482,6620,American Splendor ,305206,2771,2003
4483,6624,Agent Cody Banks ,313911,10923,2003
4484,6625,Camp Nowhere ,109369,17745,1994
4485,6628,Hot Dog... The Movie ,87425,21989,1984
4486,6629,House of Wax ,45888,18573,1953
4487,6631,Man's Best Friend ,107504,41759,1993
4488,6636,"Sure Thing, The ",90103,8992,1985
4489,6638,Valley Girl ,86525,19053,1983
4490,6639,Wait Until Dark ,62467,11206,1967
4491,6643,Tokyo Story (Tôkyô monogatari) ,46438,18148,1953
4492,6644,"Green Ray, The (Rayon vert, Le) ",91830,54898,1986
4493,6645,THX 1138 ,66434,636,1971
4494,6650,Kind Hearts and Coronets ,41546,11898,1949
4495,6654,Atragon (Kaitei Gunkan) ,57215,35072,1963
4496,6656,Attack of the Puppet People ,51381,44585,1958
4497,6658,10,78721,9051,1979
4498,6659,Tremors ,100814,9362,1990
4499,6660,"Red Shoes, The ",40725,19542,1948
4500,6662,"Pink Panther, The ",57413,936,1963
4501,6663,"Pink Panther Strikes Again, The ",75066,12268,1976
4502,6664,Commando ,88944,10999,1985
4503,6665,Dracula ,79073,33521,1979
4504,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) ",68361,4593,1972
4505,6667,Waco: The Rules of Engagement ,120472,34044,1997
4506,6668,"Road Home, The (Wo de fu qin mu qin) ",235060,12276,1999
4507,6669,Ikiru ,44741,3782,1952
4508,6670,Comic Book Villains ,287969,36629,2002
4509,6671,"Angel at My Table, An ",99040,2891,1990
4510,6678,"Handmaid's Tale, The ",99731,20815,1990
4511,6679,Revolution OS ,308808,19433,2001
4512,6684,Death in Venice (Morte a Venezia) ,67445,6619,1971
4513,6686,"Medallion, The ",288045,10610,2003
4514,6687,My Boss's Daughter ,270980,2830,2003
4515,6688,Autumn Spring (Babí léto) ,286476,15920,2001
4516,6689,"Battle of Shaker Heights, The ",357470,21413,2003
4517,6691,Dust ,243232,16405,2001
4518,6692,Stoked: The Rise and Fall of Gator ,271211,33255,2002
4519,6695,Jeepers Creepers 2 ,301470,11351,2003
4520,6696,Bollywood/Hollywood ,303785,333,2002
4521,6699,Once Upon a Time in the Midlands ,301684,22200,2002
4522,6702,Dickie Roberts: Former Child Star ,325258,13778,2003
4523,6705,Party Monster ,320244,1415,2003
4524,6706,Taking Sides ,260414,31094,2001
4525,6707,Cabin Fever ,303816,11547,2002
4526,6708,Matchstick Men ,325805,7270,2003
4527,6709,Once Upon a Time in Mexico ,285823,1428,2003
4528,6710,Dummy ,246592,17906,2002
4529,6711,Lost in Translation ,335266,153,2003
4530,6713,Millennium Actress (Sennen joyû) ,291350,33320,2001
4531,6715,Children of the Night ,103957,61054,1991
4532,6718,Gotcha! ,89222,27590,1985
4533,6720,Kuffs ,104647,14603,1992
4534,6721,Once Upon a Time in China (Wong Fei Hung) ,103285,10617,1991
4535,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) ,105839,10618,1992
4536,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) ,108592,10619,1993
4537,6724,Paper Moon ,70510,11293,1973
4538,6731,Day of the Dead ,88993,8408,1985
4539,6732,"Hello, Dolly! ",64418,14030,1969
4540,6734,Memoirs of an Invisible Man ,104850,2687,1992
4541,6744,Once Bitten ,89730,19064,1985
4542,6746,Squirm ,75261,25241,1976
4543,6748,"Brood, The ",78908,28942,1979
4544,6750,Anything Else ,313792,10739,2003
4545,6751,Cold Creek Manor ,331468,12767,2003
4546,6752,"Fighting Temptations, The ",191133,22309,2003
4547,6753,Secondhand Lions ,327137,13156,2003
4548,6754,Underworld ,320691,277,2003
4549,6755,Bubba Ho-tep ,281686,9707,2002
4550,6760,In This World ,310154,36791,2002
4551,6763,Duplex ,266489,7288,2003
4552,6764,"Rundown, The ",327850,10159,2003
4553,6765,Under the Tuscan Sun ,328589,10934,2003
4554,6768,Luther ,309820,5653,2003
4555,6769,Mambo Italiano ,330602,321,2003
4556,6770,My Life Without Me ,314412,20,2003
4557,6772,To Be and to Have (Être et avoir) ,318202,5168,2002
4558,6773,"Triplets of Belleville, The (Les triplettes de Belleville) ",286244,9662,2003
4559,6774,Videodrome ,86541,837,1983
4560,6775,Life and Debt ,284262,20303,2001
4561,6776,Lagaan: Once Upon a Time in India ,282674,19666,2001
4562,6777,Judgment at Nuremberg ,55031,821,1961
4563,6780,"Brief History of Time, A ",103882,1358,1991
4564,6782,Leningrad Cowboys Go America ,97728,11475,1989
4565,6783,"Rules of the Game, The (La règle du jeu) ",31885,776,1939
4566,6785,Seven Brides for Seven Brothers ,47472,16563,1954
4567,6786,Kiss of the Spider Woman ,89424,11703,1985
4568,6787,All the President's Men ,74119,891,1976
4569,6788,Angie ,109129,83714,1994
4570,6789,"Apartment, The (Appartement, L') ",115561,12531,1996
4571,6790,Avalon ,267287,10881,2001
4572,6791,Babette's Feast (Babettes gæstebud) ,92603,11832,1987
4573,6793,Beethoven ,103786,11806,1992
4574,6794,Beethoven's 2nd ,106375,10438,1993
4575,6796,Boyz N the Hood ,101507,650,1991
4576,6797,Bugsy ,101516,10337,1991
4577,6798,Bugsy Malone ,74256,8446,1976
4578,6800,Cobra ,90859,9874,1986
4579,6803,Phenomena (a.k.a. Creepers) ,87909,29161,1985
4580,6804,Crimewave ,88967,21627,1985
4581,6807,Monty Python's The Meaning of Life ,85959,4543,1983
4582,6808,Where Eagles Dare ,65207,11046,1968
4583,6809,Tightrope ,88272,11707,1984
4584,6810,Sleeping with the Enemy ,102945,7442,1991
4585,6811,PCU ,110759,14425,1994
4586,6812,"Rookie, The ",100514,6723,1990
4587,6814,City Heat ,87062,16969,1984
4588,6816,Three O'Clock High ,94138,13339,1987
4589,6817,"White Hunter, Black Heart ",100928,28761,1990
4590,6818,Come and See (Idi i smotri) ,91251,25237,1985
4591,6820,Ginger Snaps ,210070,9871,2000
4592,6821,More American Graffiti ,79576,33258,1979
4593,6827,It's Pat ,110169,33783,1994
4594,6832,Regarding Henry ,102768,11364,1991
4595,6835,Alien Contamination ,82000,39916,1980
4596,6836,"Amazing Transparent Man, The ",53593,31634,1960
4597,6837,Love Affair ,31593,43739,1939
4598,6849,Scrooge ,66344,13765,1970
4599,6850,Leap of Faith ,104695,12772,1992
4600,6851,"Gas, Food, Lodging ",104321,47866,1992
4601,6852,In Cold Blood ,61809,18900,1967
4602,6853,Campus Man ,92717,73265,1987
4603,6856,Yankee Doodle Dandy ,35575,3087,1942
4604,6857,Ninja Scroll (Jûbei ninpûchô) ,107692,14282,1995
4605,6858,Knife in the Water (Nóz w wodzie) ,56291,11502,1962
4606,6860,Mobsters ,102460,21219,1991
4607,6862,Out of Time ,313443,2116,2003
4608,6863,School of Rock ,332379,1584,2003
4609,6867,"Station Agent, The ",340377,2056,2003
4610,6868,Wonderland ,335563,4997,2003
4611,6869,Bus 174 (Ônibus 174) ,340468,8439,2002
4612,6870,Mystic River ,327056,322,2003
4613,6872,"House of the Dead, The ",317676,11059,2003
4614,6873,Intolerable Cruelty ,138524,11775,2003
4615,6874,Kill Bill: Vol. 1 ,266697,24,2003
4616,6879,Runaway Jury ,313542,11329,2003
4617,6880,"Texas Chainsaw Massacre, The ",324216,9373,2003
4618,6881,Pieces of April ,311648,1550,2003
4619,6882,Returner (Ritaanaa) ,339579,5493,2002
4620,6883,Sylvia ,325055,28200,2003
4621,6884,Veronica Guerin ,312549,10629,2003
4622,6885,In the Cut ,199626,10944,2003
4623,6886,Beyond Borders ,294357,9839,2003
4624,6887,Radio ,316465,13920,2003
4625,6888,Scary Movie 3 ,306047,4256,2003
4626,6889,Brother Bear ,328880,10009,2003
4627,6890,Elephant ,363589,1807,2003
4628,6893,"Italian Job, The ",64505,10536,1969
4629,6898,Sweet Sixteen ,313670,1376,2002
4630,6899,Alien from L.A. ,92532,31397,1988
4631,6902,Interstate 60 ,165832,20312,2002
4632,6909,"Eye, The (Gin gwai) (Jian gui) ",325655,10389,2002
4633,6911,"Jolson Story, The ",38661,31206,1946
4634,6912,You'll Never Get Rich ,34409,28658,1941
4635,6918,"Unvanquished, The (Aparajito) ",48956,897,1957
4636,6920,"Cercle Rouge, Le (Red Circle, The) ",65531,11657,1970
4637,6927,"Human Stain, The ",308383,10922,2003
4638,6932,Shattered Glass ,323944,13537,2003
4639,6934,"Matrix Revolutions, The ",242653,605,2003
4640,6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) ",363510,33222,2003
4641,6936,Elf ,319343,10719,2003
4642,6938,Billabong Odyssey ,379713,23995,2003
4643,6939,Gloomy Sunday (Ein Lied von Liebe und Tod) ,155722,1277,1999
4644,6942,Love Actually ,314331,508,2003
4645,6944,Father of the Bride ,101862,11846,1991
4646,6945,My Architect: A Son's Journey ,373175,50314,2003
4647,6946,Looney Tunes: Back in Action ,318155,10715,2003
4648,6947,Master and Commander: The Far Side of the World ,311113,8619,2003
4649,6948,Tupac: Resurrection ,343121,21525,2003
4650,6949,"Big Empty, The ",321442,14892,2003
4651,6950,"Missing, The ",338188,12146,2003
4652,6951,"Cat in the Hat, The ",312528,10588,2003
4653,6952,Gothika ,348836,4970,2003
4654,6953,21 Grams ,315733,470,2003
4655,6954,"Barbarian Invasions, The (Les invasions barbares) ",338135,11042,2003
4656,6957,Bad Santa ,307987,10147,2003
4657,6958,"Haunted Mansion, The ",338094,10756,2003
4658,6959,Timeline ,300556,9562,2003
4659,6961,Damage (Fatale) ,104237,11012,1992
4660,6962,OT: Our Town ,334029,279714,2002
4661,6963,Devil's Playground ,293088,30068,2002
4662,6965,Journeys with George ,312848,158413,2002
4663,6966,Darkman ,99365,9556,1990
4664,6967,Dead of Night ,37635,13581,1945
4665,6969,"Dernier Combat, Le (Last Battle, The) ",85426,19184,1983
4666,6970,Desk Set ,50307,24203,1957
4667,6971,Europa (Zentropa) ,101829,9065,1991
4668,6973,Final Analysis ,104265,4823,1992
4669,6974,"Freshman, The ",99615,10168,1990
4670,6975,Funny Games ,119167,10234,1997
4671,6978,Slacker ,102943,14022,1991
4672,6979,WarGames ,86567,860,1983
4673,6981,"Ordet (Word, The) ",48452,48035,1955
4674,6982,Forbidden Games (Jeux interdits) ,43686,5000,1952
4675,6983,Jane Eyre ,36969,22744,1944
4676,6984,"Tale of Two Cities, A ",27075,17831,1935
4677,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) ",19254,780,1928
4678,6986,Ben-Hur: A Tale of the Christ ,16641,31510,1925
4679,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) ",10323,234,1920
4680,6989,Gorky Park ,85615,8289,1983
4681,6990,The Great Train Robbery ,79240,11583,1978
4682,6992,Guarding Tess ,109951,6472,1994
4683,6993,Hannah and Her Sisters ,91167,5143,1986
4684,6994,"Hard Way, The ",102004,11384,1991
4685,6996,Highlander II: The Quickening ,102034,8010,1991
4686,6997,Hoffa ,104427,10410,1992
4687,6998,House of Cards ,107148,47095,1993
4688,6999,Housesitter ,104452,10407,1992
4689,7000,Hudson Hawk ,102070,9292,1991
4690,7001,Invasion of the Body Snatchers ,77745,11850,1978
4691,7004,Kindergarten Cop ,99938,951,1990
4692,7005,King Ralph ,102216,10804,1991
4693,7007,"Last Boy Scout, The ",102266,9319,1991
4694,7008,Last Tango in Paris (Ultimo tango a Parigi) ,70849,1643,1972
4695,7009,Lorenzo's Oil ,104756,2007,1992
4696,7010,"Lover, The (Amant, L') ",101316,10995,1992
4697,7012,Mr. Destiny ,100201,2612,1990
4698,7013,"Night of the Hunter, The ",48424,3112,1955
4699,7015,Only the Lonely ,102598,2611,1991
4700,7016,Over the Top ,93692,1825,1987
4701,7017,Passenger 57 ,105104,10538,1992
4702,7018,Presumed Innocent ,100404,11092,1990
4703,7019,Project X ,93793,18410,1987
4704,7020,Proof ,102721,14904,1991
4705,7022,Battle Royale (Batoru rowaiaru) ,266308,3176,2000
4706,7023,"Wedding Banquet, The (Xi yan) ",107156,9261,1993
4707,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) ",73650,5336,1976
4708,7025,"Midnight Clear, A ",102443,23908,1992
4709,7026,Summer School ,94072,14671,1987
4710,7027,Silverado ,90022,11509,1985
4711,7028,Quick Change ,100449,10729,1990
4712,7030,Radio Flyer ,105211,20763,1992
4713,7031,"Real McCoy, The ",107927,2047,1993
4714,7032,Revenge ,100485,14249,1990
4715,7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) ",93936,10021,1987
4716,7034,Show Me Love (Fucking Åmål) ,150662,11634,1998
4717,7036,Teen Wolf ,90142,11824,1985
4718,7037,High Heels (Tacones lejanos) ,103030,8222,1991
4719,7038,Things You Can Tell Just by Looking at Her ,210358,20067,2000
4720,7040,To Live and Die in L.A. ,90180,9846,1985
4721,7041,Trapped in Paradise ,111477,23719,1994
4722,7044,Wild at Heart ,100935,483,1990
4723,7045,"Witches, The ",100944,10166,1990
4724,7046,"Witches of Eastwick, The ",94332,6069,1987
4725,7047,Year of the Dragon ,90350,11018,1985
4726,7048,Nothing to Lose ,119807,11676,1997
4727,7049,Flying Down to Rio ,24025,28293,1933
4728,7050,Follow the Fleet ,27630,28292,1936
4729,7051,"What's New, Pussycat ",59903,3681,1965
4730,7052,Mary of Scotland ,27948,43875,1936
4731,7053,Roberta ,26942,31798,1935
4732,7054,Little Women ,41594,43436,1949
4733,7055,Swing Time ,28333,20325,1936
4734,7056,"Public Enemy, The ",22286,17687,1931
4735,7057,"Midsummer Night's Dream, A ",26714,19075,1935
4736,7058,Life with Father ,39566,41465,1947
4737,7059,National Velvet ,37120,17641,1944
4738,7060,Jesus Christ Superstar ,70239,12545,1973
4739,7061,Dark Victory ,31210,27972,1939
4740,7062,Birdman of Alcatraz ,55798,898,1962
4741,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) ",68182,2000,1972
4742,7064,Beauty and the Beast (La belle et la bête) ,38348,648,1946
4743,7065,"Birth of a Nation, The ",4972,618,1915
4744,7067,Juliet of the Spirits (Giulietta degli spiriti) ,59229,19120,1965
4745,7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) ",67372,11316,1971
4746,7070,Red River ,40724,3089,1948
4747,7071,"Woman Under the Influence, A ",72417,29845,1974
4748,7072,Stagecoach ,31971,995,1939
4749,7073,"Shot in the Dark, A ",58586,1594,1964
4750,7074,"Navigator, The ",15163,32318,1924
4751,7075,"Court Jester, The ",49096,11839,1956
4752,7076,Bullitt ,62765,916,1968
4753,7078,Jezebel ,30287,1976,1938
4754,7079,"Hunchback of Notre Dame, The ",31455,31685,1939
4755,7080,42nd Street ,24034,3062,1933
4756,7082,That Touch of Mink ,56575,12708,1962
4757,7083,Sweet Dreams ,90110,42045,1985
4758,7084,"Play It Again, Sam ",69097,11610,1972
4759,7085,Send Me No Flowers ,58571,4939,1964
4760,7086,Pygmalion ,30637,25016,1938
4761,7087,"Passage to India, A ",87892,15927,1984
4762,7088,Black Orpheus (Orfeu Negro) ,53146,40423,1959
4763,7089,Amarcord ,71129,7857,1973
4764,7090,Hero (Ying xiong) ,299977,79,2002
4765,7091,Horse Feathers ,23027,13912,1932
4766,7092,Anna Karenina ,26071,70881,1935
4767,7093,"Front Page, The ",71524,987,1974
4768,7096,Rivers and Tides ,307385,30140,2001
4769,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) ,87544,81,1984
4770,7101,Doc Hollywood ,101745,11821,1991
4771,7102,Dragnet ,92925,10023,1987
4772,7103,Madhouse ,100087,51036,1990
4773,7104,1941,78723,11519,1979
4774,7107,Foul Play ,77578,15659,1978
4775,7108,Crime Story (Zhong an zu) ,108656,18857,1993
4776,7109,Beyond the Clouds (Al di là delle nuvole) ,114086,33517,1996
4777,7114,"Collector, The ",59043,42740,1965
4778,7115,Deep Red (Profondo rosso) ,73582,20126,1975
4779,7116,Diabolique (Les diaboliques) ,46911,827,1955
4780,7117,Leprechaun ,107387,11811,1993
4781,7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) ,93207,20043,1987
4782,7121,Adam's Rib ,41090,25431,1949
4783,7122,King of Hearts ,60908,17685,1966
4784,7123,Naked Lunch ,102511,2742,1991
4785,7124,Grass ,214730,22010,1999
4786,7125,Spring Forward ,156096,51145,1999
4787,7127,Run ,102818,48129,1991
4788,7131,"Summer Place, A ",53320,18904,1959
4789,7132,"Night at the Opera, A ",26778,37719,1935
4790,7134,"Element of Crime, The (Forbrydelsens Element) ",87280,9063,1984
4791,7137,"Cooler, The ",318374,10744,2003
4792,7139,In America ,298845,10511,2002
4793,7141,My Flesh and Blood ,342804,22289,2003
4794,7142,Honey ,322589,10028,2003
4795,7143,"Last Samurai, The ",325710,616,2003
4796,7147,Big Fish ,319061,587,2003
4797,7149,Something's Gotta Give ,337741,6964,2003
4798,7150,Stuck on You ,338466,1792,2003
4799,7151,Girl with a Pearl Earring ,335119,3635,2003
4800,7153,"Lord of the Rings: The Return of the King, The ",167260,122,2003
4801,7154,Mona Lisa Smile ,304415,11820,2003
4802,7155,Calendar Girls ,337909,8696,2003
4803,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The ",317910,12698,2003
4804,7158,House of Sand and Fog ,315983,11093,2003
4805,7160,Monster ,340855,504,2003
4806,7161,Cheaper by the Dozen ,349205,11007,2003
4807,7162,Cold Mountain ,159365,2289,2003
4808,7163,Paycheck ,338337,9620,2003
4809,7164,Peter Pan ,316396,10601,2003
4810,7165,"Company, The ",335013,52036,2003
4811,7167,Japanese Story ,304229,13433,2003
4812,7169,Chasing Liberty ,360139,14844,2004
4813,7171,Aileen: Life and Death of a Serial Killer ,364930,37088,2003
4814,7173,Along Came Polly ,343135,5966,2004
4815,7175,Torque ,329691,10718,2004
4816,7176,Crimson Gold (Talaye sorgh) ,371280,40427,2003
4817,7177,Osama ,368913,14757,2003
4818,7178,"Great Gatsby, The ",71577,11034,1974
4819,7179,Wuthering Heights ,104181,25095,1992
4820,7181,Ship of Fools ,59712,30080,1965
4821,7184,This Property is Condemned ,61089,65012,1966
4822,7190,Jane Eyre ,65911,131313,1970
4823,7191,Blame It on the Bellboy ,103827,34151,1992
4824,7192,Only the Strong ,107750,15797,1993
4825,7193,"Adventures of Ford Fairlane, The ",98987,9548,1990
4826,7202,Beyond Re-Animator ,222812,11429,2003
4827,7205,"Wind and the Lion, The ",73906,14815,1975
4828,7206,Mon Oncle (My Uncle) ,50706,427,1958
4829,7208,Dr. Jekyll and Mr. Hyde ,33553,3022,1941
4830,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) ",46487,778,1953
4831,7211,People Will Talk ,43915,23152,1951
4832,7212,I Was a Male War Bride ,41498,23567,1949
4833,7215,To Have and Have Not ,37382,22584,1944
4834,7216,High Sierra ,33717,27725,1941
4835,7217,Dark Passage ,39302,16227,1947
4836,7218,"Ox-Bow Incident, The ",36244,980,1943
4837,7219,They Drive by Night ,33149,16933,1940
4838,7222,Reefer Madness (a.k.a. Tell Your Children) ,28346,37833,1938
4839,7223,D.O.A. ,42369,18995,1950
4840,7225,Pumping Iron ,76578,5205,1977
4841,7228,Cool World ,104009,14239,1992
4842,7234,"Strada, La ",47528,405,1954
4843,7235,Ichi the Killer (Koroshiya 1) ,296042,9696,2001
4844,7236,"Boy and His Dog, A ",72730,4917,1975
4845,7238,Ashes and Diamonds (Popiól i diament) ,52080,5055,1958
4846,7243,Intolerance: Love's Struggle Throughout the Ages ,6864,3059,1916
4847,7245,Tormented ,54393,28586,1960
4848,7247,Chitty Chitty Bang Bang ,62803,11708,1968
4849,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) ",290879,27329,2001
4850,7251,Where the Day Takes You ,105810,17736,1992
4851,7254,The Butterfly Effect ,289879,1954,2004
4852,7255,Win a Date with Tad Hamilton! ,335559,13476,2004
4853,7256,Touching the Void ,379557,11194,2003
4854,7257,"Big Bounce, The ",315824,12634,2004
4855,7258,"Perfect Score, The ",314498,13505,2004
4856,7259,You Got Served ,365957,14114,2004
4857,7260,Latter Days ,345551,15708,2003
4858,7261,Barbershop 2: Back in Business ,337579,21301,2004
4859,7262,Catch That Kid ,337917,20483,2004
4860,7263,Miracle ,349825,14292,2004
4861,7264,An Amazing Couple ,234940,44539,2002
4862,7265,"Dreamers, The ",309987,1278,2003
4863,7266,"Lost Skeleton of Cadavra, The ",307109,18841,2002
4864,7282,"Hip Hop Witch, Da ",245943,76176,2000
4865,7285,Thirteen ,328538,11023,2003
4866,7292,Best Defense ,86955,11221,1984
4867,7293,50 First Dates ,343660,1824,2004
4868,7294,Welcome to Mooseport ,361925,16784,2004
4869,7297,Kitchen Stories (Salmer fra kjøkkenet) ,323872,11083,2003
4870,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) ,329388,337,2003
4871,7301,Diary of a Country Priest (Journal d'un curé de campagne) ,42619,43376,1951
4872,7302,"Thief of Bagdad, The ",15400,28963,1924
4873,7303,The Diary of Anne Frank ,52738,2576,1959
4874,7304,Allegro non troppo ,74121,22561,1977
4875,7305,Black Widow ,90738,19345,1987
4876,7306,"Herod's Law (Ley de Herodes, La) ",221344,14430,2000
4877,7307,Flesh & Blood ,89153,12775,1985
4878,7308,King Solomon's Mines ,89421,9838,1985
4879,7310,Raw Deal ,91828,2099,1986
4880,7311,"Goodbye, Mr. Chips ",31385,42852,1939
4881,7312,"Follow Me, Boys! ",60420,40454,1966
4882,7315,Against the Ropes ,312329,8842,2004
4883,7316,Confessions of a Teenage Drama Queen ,361467,11132,2004
4884,7317,EuroTrip ,356150,9352,2004
4885,7318,"Passion of the Christ, The ",335345,615,2004
4886,7319,Club Dread ,331953,11217,2004
4887,7320,Dirty Dancing: Havana Nights ,338096,10677,2004
4888,7321,Twisted ,315297,13572,2004
4889,7323,"Good bye, Lenin! ",301357,338,2003
4890,7324,Hidalgo ,317648,2023,2004
4891,7325,Starsky & Hutch ,335438,9384,2004
4892,7326,"Reckoning, The ",258816,25935,2004
4893,7327,Persona ,60827,797,1966
4894,7328,"Passion of Anna, The (Passion, En) ",64793,42602,1969
4895,7333,"Corbeau, Le (Raven, The) ",35753,29084,1943
4896,7335,Pickup on South Street ,46187,25955,1953
4897,7336,"Damned, The (La Caduta degli dei) ",64118,41876,1969
4898,7340,Just One of the Guys ,89393,24548,1985
4899,7344,"Wrong Arm of the Law, The ",56704,42989,1963
4900,7345,Agent Cody Banks 2: Destination London ,358349,17047,2004
4901,7346,"Girl Next Door, The ",265208,10591,2004
4902,7347,Secret Window ,363988,1586,2004
4903,7348,Spartan ,360009,11169,2004
4904,7349,Broken Wings (Knafayim Shvurot) ,317842,49689,2002
4905,7352,Wilbur Wants to Kill Himself ,329767,156,2002
4906,7354,Mad Dog and Glory ,107473,10433,1993
4907,7357,Peyton Place ,50839,43236,1957
4908,7360,Dawn of the Dead ,363547,924,2004
4909,7361,Eternal Sunshine of the Spotless Mind ,338013,38,2004
4910,7362,Taking Lives ,364045,11081,2004
4911,7364,Intermission ,332658,16941,2003
4912,7366,Jersey Girl ,300051,9541,2004
4913,7367,"Ladykillers, The ",335245,5516,2004
4914,7368,Never Die Alone ,354766,20304,2004
4915,7369,Scooby-Doo 2: Monsters Unleashed ,331632,11024,2004
4916,7371,Dogville ,276919,553,2003
4917,7372,Ned Kelly ,277941,10544,2003
4918,7373,Hellboy ,167190,1487,2004
4919,7375,"Prince & Me, The ",337697,11137,2004
4920,7376,Walking Tall ,351977,11358,2004
4921,7377,"United States of Leland, The ",301976,13573,2003
4922,7379,The Alamo ,318974,10733,2004
4923,7380,Ella Enchanted ,327679,14442,2004
4924,7381,"Whole Ten Yards, The ",327247,2122,2004
4925,7382,I'm Not Scared (Io non ho paura) ,326977,25300,2003
4926,7386,"Ten Commandments, The ",49833,6844,1956
4927,7387,Dawn of the Dead ,77402,923,1978
