actor_id,actor_name
cEU2Vrdo83izpGmOvbVAOz5jCof,Denzel Washington
soINOuacuiThRb2LyPD4tTWve7C,Tom Sizemore
gSgjPBfke1fz55WyO8AnFWtidOq,Jennifer Beals
jLnMgbZ6FnBsZBPkFzvEXk9A1SW,Bruce Willis
mXN4Gw9tZJVKrLJHde2IcUHmV3P,Samuel L. Jackson
jWhutvBrpV09KQK7LqZxSdGSXFk,Jeremy Irons
3olbMkDYvb9mpJxGvrZqHx0aLwr,Rose McGowan
vvasxKKPnxv2qOoXTnaXW3ecGLO,James Duval
13hf3VhszBoykxF7lNER2ur4Z9B,Johnathon Schaech
jYCw9CzHbBkdVpTXGtnmbaCStoL,Sean Connery
abarbt6DRlVeAVM96uTGly2vUo8,Richard Gere
u7Oz6nHfMSlXuT34K7Ffp4f2qgP,Julia Ormond
fY4fYZOQZKlAtRxys2zxZ884EZq,Jason James Richter
69cqjkTNKI1muAfnvorfmWNVgIe,Michael Madsen
2tWHdJa1BhOfHMfZw2NG4MN9mba,Jayne Atkinson
2f2mfib6TdGOjMd9jQl2NUruVMu,Jonny Lee Miller
tjJFdy3t5MnbWCl7LLGJgBXjhyJ,Angelina Jolie
aT3eZzGDMKrwlYgHtwBH4KHKa64,Jesse Bradford
8FtkapenCOpe39eE1sQus5WLWAq,Steven Weber
wEy5qSDT5jT3ZASc2hbwi59voPL,Patrick Stewart
blubry0tJA9kqEkwYl1b7VUgRlM,Michael T. Weiss
rRdru6REr9i3WIHv2mntpcgxnoY,Keanu Reeves
kQCF2rYGo3wxaCjv5wOBXHiWm6C,Dina Meyer
6pnXXkCx8wkCHvOrcWjaY58KA7k,Takeshi Kitano
qDRGPAcQoW8Wuig9bvoLpHwf1gU,Sylvester Stallone
tUPAKAtstqeQrAKhkQge9jV7Owz,Diane Lane
shxALvLVIGDF46jVmKZs0GGZpg4,Armand Assante
uI7ctTqSIlLL7nn6UqDdqqhGNVC,Pauly Shore
jCN2ANuPGeztgoqbPjbeweUnkj,Tia Carrere
7wPPKi7djQfNc9NLVJvhBmoZ26U,Stanley Tucci
iZG9G5DstChbwlL9mAQ727heZX,Leo Fitzpatrick
nj7tHeFSGrdOEP72ofsxNFy7eVh,Sarah Henderson
tBOf7ySDq5ETGxLcsXfoYM853Gg,Justin Pierce
lQKdHMxfYcCBOvwRKBAxPZVNtkg,Steve Buscemi
n4CTwGszs6cwS1wJRlDQ5Mlh7Ex,Catherine Keener
uqDPswlyj7hUVrmTn5mbDiWiTQi,Dermot Mulroney
meZvcpXmcFlrJUeme4UpH4GZeNV,Scott Bakula
nlsRZBGlfZTmy0iEjCr5JFTorgb,Kevin J. O'Connor
npeMlVf2hkYj6MDIEcVv7UONDPi,Famke Janssen
ymyMYdd1R5Qd4RQgCs9pLxRyqVc,Thomas Gibson
0Ruth Marshall,Ruth Marshall
6NB6mTfuFRmebqyI6srbEIB0iOV,Cameron Bancroft
a2cqTTbxK6WmUWjTcbQtyekxasH,Chris O'Donnell
9lCZyAKiS7dfmByA1tsuk3wCCGa,Drew Barrymore
auUbijDzR9xpSgQtLsYDvNatloj,Matthew Lillard
64tEXo3xR9IFXsIJKSlJ2LUrrEA,Jason Lee
pI9snipZH92y3JeBB2RpwDKAdzA,Jeremy London
lxzxWLKvQ699o2LGXxP6rldPt5S,Shannen Doherty
lR7VkHYktJTgim0UGpafC1t8gLS,Jason David Frank
w6UfCoXzbiRWq9HLSdAzxTjk60X,Steve Cardenas
7GO1Uaf8LRoRl1n7xC4bB3DDFfG,Amy Jo Johnson
56g1gES3rohL7L8vIgkhbt6Nh0D,Marina Zudina
m4LMoCAOj0llge24ffCAaQzZALn,Fay Ripley
0Evan Richards,Evan Richards
eXw64F0CoDpYo6WBjk1ABeeuATX,Elina Löwensohn
dgorN06SQ9ZNL2NY3I7BNxg93lc,Peter Fonda
wTCmpcmd8mcAbsX6Yc7zFs2J98Q,Martin Donovan
u2tnZ0L2dwrzFKevVANYT5Pb1nE,Sandra Bullock
9H4gWJhgb6M6lqO3mMhJCGiPwWf,Jeremy Northam
AdO5Dm8xyuYvXIQEuzpBi6nG9QF,Dennis Miller
lzCB9YN6MjGosh8v27o6omhSmjL,Hugh Grant
v2FcWGiiuvl6P7NV0966jNL09uh,Julianne Moore
z2ajL1ozVCS4Ug04zOGCNH06OPP,Tom Arnold
hvD6VB7l8uC4CeUEVQsBWtnDCT6,Parker Posey
qSz3e6rHhpocUegPzCU7rRXXEB9,Anthony DeSando
7DkDGhEXAuVdOlI8AYRf7vqeA3o,Guillermo Díaz
ApgDL7nudR9T2GpjCG4vESgymO2,Christopher Walken
luevjlGy0tYQbAbcz0mVxCYqegH,Elias Koteas
2u72BF7i189nAcX1kEJLjGMsb0c,Virginia Madsen
vwxfB8Xv2EZoC0BbyOcy7MkUkpx,Mia Farrow
t3t8UK98DnAPOZE8IGsEUCDjcjp,Scott Glenn
1ohhrIZ4OMlLx9DvHjPhQJAIP0F,Mary-Louise Parker
v2FcWGiiuvl6P7NV0966jNL09uh,Julianne Moore
3pyU0yQsRIqSZw1fYapFRXJ3EHp,Peter Friedman
oBoKGfngGGZmSVGFslphYjc23WO,Xander Berkeley
nEcQI3B318Tt20z27IYohiQceDA,Demi Moore
2v9FVVBUrrkW2m3QOcYkuhq9A6o,Gary Oldman
ybMmK25h4IVtfE7qrnlVp47RQlh,Robert Duvall
ibYmq9qTMV3haM9ITDmUpbl45Qu,Elizabeth Berkley
nRJxCJsIW1VSFWm0nvdxJdxMjB3,Kyle MacLachlan
tpx72NUZwxZlcUgqWRxwbpvJjYo,Gina Gershon
nmhafZ605lZjs1CLcr9nSletOSd,Harvey Keitel
j3mjmuHLBW4XQSw53C8Sh0Lh3ZQ,William Hurt
9TnBZoJchBufSi0WaooA3ZuhrGp,Giancarlo Esposito
pahtuRDpaopvO6rH1RYS2omrO8L,Julia Roberts
9z8nfkqRgEBjsb3sXQ0jMopJJOE,Dennis Quaid
ybMmK25h4IVtfE7qrnlVp47RQlh,Robert Duvall
A2e6Fq2yyqQrouYn27MdYuv0pXv,Natasha Henstridge
k3Dmu49B2akwDvgqy52MOxznI59,Ben Kingsley
69cqjkTNKI1muAfnvorfmWNVgIe,Michael Madsen
tJr9GcmGNHhLVVEH3i7QYbj6hBi,Ralph Fiennes
7Oz53NKdglRzAzI2MKjM3eQXwn,Angela Bassett
soINOuacuiThRb2LyPD4tTWve7C,Tom Sizemore
mYZUEAAsQdof0rfvhunpO7C6G4L,Catherine Deneuve
8U6cRFqp5oWNcCRHqX9udxkB712,Nino Castelnuovo
AdcPTUEEf6x8fcFMEvWC5RYn9Oy,Anne Vernon
cjOI4kvoLIec0ZnqXibjSTDfq3y,Patrick Swayze
vbZ1E557K5oj34xLHR5ErO8wPCi,Mary Elizabeth Mastrantonio
44gsv7TlXOOKDGg5aRtqxZjM9ae,Joseph Mazzello
wo2hJpn04vbtmh0B9utCFdsQhxM,Leonardo DiCaprio
sNuYyT8ocLlQr3TdAW9CoKVbCU8,David Thewlis
keVDM0uUbKmo0yOVNrjMuKiH1B2,Romane Bohringer
uBhM3TshYvRhOewXAimtxci9bQo,Wesley Snipes
cjOI4kvoLIec0ZnqXibjSTDfq3y,Patrick Swayze
2P0LTIKMUZn7BG1q9S9e5FZFZkn,John Leguizamo
hfPHk80YxsMBua62CG1oVYad0ps,Steven Seagal
lUtLCWoLh18UFVOHBFr1VpUpoYJ,Eric Bogosian
4LMEfVrkkifznxMtrQjDINJazts,Everett McGill
xq68QEPBJVu6kwDa4sEQ1HvSlMK,Andie MacDowell
6O9W9cJW0kCqMzYeLupV9oH0ftn,John Turturro
dQjaFrplC9zBLWEOPZElt8VADqD,Michael Richards
oP2Ebh9mDaDeFgzAGd6VuiLsDVb,Isaac Mizrahi
3S93MgFQtXH4eO3oCxx1BA13nBj,Sandra Bernhard
szSm9TgGVS8clzNQFGyWDfaq6OG,Naomi Campbell
rRdru6REr9i3WIHv2mntpcgxnoY,Keanu Reeves
wh3P0RqrbWVRxTT3k1Sg4jXhC0Y,Aitana Sánchez-Gijón
kHMcKl4bzyc43XL1spo79G37jnO,Anthony Quinn
bykmxJHLfbFM3NT05RZXhx8YTzF,Kevin Costner
3Hg8mkb1RxqNhDOofzHdr0PoufH,Dennis Hopper
q7D9MDnMVc5PAm99853gszHwJy7,Jeanne Tripplehorn
mfwIya7uMuJVkriE6xuB9PxKn6,John Travolta
8x9zZS36gSOKiTnUwoBqYKvnYg6,Harry Belafonte
98UNvRsGEHcaKb9gh88tWSA7SsU,Kelly Lynch
xms1RAY6q7Lzp7wNeRCB0kzhucn,Jeff Bridges
lrmzR8IXsJoIuahKfXSgUHajr9j,Ellen Barkin
kLW1Q53NRuB0EihduBFX3Lbtcl6,John Hurt
tAwXUmAbQGka31CTGQ0xS89QNYC,Albert Finney
dO6VAsDntKWT47HQqSjGZnPMdP0,Greta Scacchi
9HqtCIyNh7VxkmCN8B3YEzl4Zps,Matthew Modine
939oerf8bJPrqT2a0N0oGuM1bjn,Daniel Stern
p1ftSRdhpdiyRUEgUPTVx6SYfXL,Jon Polito
pg69Z2y2IdPufYRJ4tvXwmsVfRF,Brad Sullivan
6CWVKIf3LwkfpjfJPBj8toBzeQv,Nikita Mikhalkov
7PkJF7BU31ZSZlrhRPKaXSJcCo4,Oleg Menshikov
rQko9No6HQSB2z1FE8bEeFmGbuO,Ingeborga Dapkūnaitė
cAG4WHKsLV2g08hnuZncy94HGOK,Katrin Cartlidge
eGK40yJnDCJOhtGXZrhkrkfVOwu,Rade Šerbedžija
jtolsceVVsMT1wWi8m8pdtaUE4f,Grégoire Colin
a7rgJl8TYUWAfJuM4fxbLHgD7BL,Ethan Hawke
rOEyooUUapPodwNb52qoyfzTROs,Julie Delpy
0Andrea Eckert,Andrea Eckert
gLkLCsQdwDDPabRhKPB25nGtKwS,Adam Sandler
w2r1GQOOzyB6Ku79nGelHv4VaNd,Darren McGavin
iYH7LlRCFQdiey1frNNUt6RbiYz,Bridgette Wilson
pyxqkP4i0ubVdoRe5hoiiiwkHkb,Alicia Silverstone
pI9snipZH92y3JeBB2RpwDKAdzA,Jeremy London
mBa1UnbbKryNtQKT3VOnzER1HiQ,J.T. Walsh
78LZMMzNUJVfLI1MObxejScwZz5,Whoopi Goldberg
1ohhrIZ4OMlLx9DvHjPhQJAIP0F,Mary-Louise Parker
9lCZyAKiS7dfmByA1tsuk3wCCGa,Drew Barrymore
sboIOdBAvNZj894aP5XCqxF9zHG,Brad Renfro
44gsv7TlXOOKDGg5aRtqxZjM9ae,Joseph Mazzello
jqWODx4bOiHmpiv0jXFhKwxxfnB,Annabella Sciorra
dfWcxKNsyGuN18GjWkbOmMhO4c9,Jeffrey Combs
yXIEQiWM3hhgqmx2bJfRTp9341f,Barbara Crampton
fQ8yAEXLCHzY7dbkLeYMorf3sV7,Jonathan Fuller
a2cqTTbxK6WmUWjTcbQtyekxasH,Chris O'Donnell
pROqdpF9tTCA2giYB50dMwhCJvC,Minnie Driver
77QWUiFhXFhgwJ3gC5pXrXxg7Xk,Geraldine O'Rawe
2kuOeDJKV0M1oR2pFEjglLpmwqf,Brian O'Halloran
zYiqTggru4hiR6szR88V17u1nm6,Jeff Anderson
pZAmLSlIUhRUGrztm5i2AuNQV2o,Jason Mewes
ilPBHd3r3ahlipNQtjr4E3G04jJ,Johnny Depp
vklkhX4QlRKnEG8ylhWzoBdcuev,Marlon Brando
pJosGn38UGzAcTMvhvCanbe9cB5,Faye Dunaway
4iA9QztvUnhf3YS2U0Z3lieTknc,Michael Douglas
nEcQI3B318Tt20z27IYohiQceDA,Demi Moore
pvk7fjJNg9kZQTeuG6ZlfJ8t2Ze,Donald Sutherland
uBhM3TshYvRhOewXAimtxci9bQo,Wesley Snipes
qCvbD6lNy1fEnKiH5tpDCxTqOKY,Gary Busey
z4IbPBVF4GHJq7IWdLQg71zRcyd,Yancy Butler
3i69RNLuL7KOD9pCmHQYruhcOdn,Dylan McDermott
umWrJYlsBAIa9npZ0PXYoIOHNLm,Nancy Travis
rI6wK1WHBTYF9dYC04kUO0kr8oX,James Le Gros
sHWCLx54yLtaFtppp5ADjAsrWIc,Sigourney Weaver
k3Dmu49B2akwDvgqy52MOxznI59,Ben Kingsley
8IMv8WdbpkV2z4Sb5AJvyE6s0bn,Stuart Wilson
3MsayDvY73uXGVbCFHyy1ABTacV,Kathy Bates
esyL4vTOy7nd4S2tCPcnkL8rmxP,Jennifer Jason Leigh
n0kfpBOHCEWjUdXfzRaYaIjVBg4,Judy Parfitt
u0AqTz6Y7GHPCHINS01P7gPvDSb,Jim Carrey
r0mkZJZnTSJO3HJRsMW5HtszxE8,Jeff Daniels
bWQsB6ueNNkygxCiIxyKznQAiOK,Lauren Holly
i1aiG0pf73LKssRbo6tFv0kzUnz,Sihung Lung
73x9ahXS9OpvuIn8o0vEPz8H4pp,Yang Kuei-Mei
e1Aj6GR2jV2PrINeVljfyWiOT9V,Wu Chien-Lien
ndobQyQRbDG3ThbDzS3nI3NkAV7,Bruce Greenwood
sCeZnMgqNNLG4mDeGUotGQzFSR0,Mia Kirshner
luevjlGy0tYQbAbcz0mVxCYqegH,Elias Koteas
eDe2cjgxQV0G111I8iXCrt4w4u6,Dana Delany
gXEO8zldIKrGE8RotBNXsQLRfgV,Paul Mercurio
qawjdFSn1FzrFhRNxeDhZnnj91n,Rosie O'Donnell
ilPBHd3r3ahlipNQtjr4E3G04jJ,Johnny Depp
m3E6gwlk0UHTNBQktfVXgEn5MQC,Martin Landau
pv65NTk8g4v7ZNd0ldi6QhEcJLa,Sarah Jessica Parker
veFWqcGqFiKdYMJ6uqYdabK9Jma,Meg Ryan
pq1DXX3K0EZZrMn99MbxXcCXkFk,Kevin Kline
yc4ZNGM1zsycfQtSDsxOtKdaLgO,Timothy Hutton
nLVT3OFx58ePsESSBJ9XWCMq28d,Billy Crystal
phxlcLmuqozbw2X8S0v0zg1Rxu5,Debra Winger
2MxHhMasaSRXoWdBafPxeeuhik7,Joe Mantegna
tRgFtPEr9eSwGjKXpg0p0MNItry,Mimi Rogers
aT3eZzGDMKrwlYgHtwBH4KHKa64,Jesse Bradford
uPHdmfGT2madX9nxIXoMCGoVJC,Bruce Davison
fIlqDsf9Ze31rVhShnR9dHgkYlD,Bill Farmer
3SR5TiCuTLebP00LTTQwDUSP14s,Jason Marsden
7buvKWIjPlspqruaO3b28V5owJr,Rob Paulsen
m8p62pvkVtPxkfAIJhb5AgGw8kA,Jeff Goldblum
8tN2asTuDxdGuzWU6PrPYDNFDlc,Christine Lahti
pyxqkP4i0ubVdoRe5hoiiiwkHkb,Alicia Silverstone
mXN4Gw9tZJVKrLJHde2IcUHmV3P,Samuel L. Jackson
9HqtCIyNh7VxkmCN8B3YEzl4Zps,Matthew Modine
umWrJYlsBAIa9npZ0PXYoIOHNLm,Nancy Travis
qV9KyDhb0AuxHYMUr1UqhbBPhb,Stefano Dionisi
riYINKQIv8mxYwtfj0L899K0iPu,Enrico Lo Verso
bw1bIuyfyOyxRlx2qIKk4AwQLTU,Elsa Zylberstein
sgsAgQYktCmYlnCvdipksBLE4pE,Doug Stone
0Kristy Young,Kristy Young
1yo4lxwL9WVa4hAJZjTG3C1jv6e,James Donadio
0William Gates,William Gates
0Arthur Agee,Arthur Agee
1n01wuRSyi7ZOdzo4KGoDUZt8HB,Steve James
cwBglgH30cm9pjatpyzLCFbTINm,Melanie Lynskey
dgIrPQjcdfCnKiGc8ugg5W3GzFX,Kate Winslet
4yPtXstip4o88VWTYcZ4R1xhTIZ,Sarah Peirse
fxvKYnwFYjglBfWScjydrChRvwZ,Sinbad
6LLX6bfWMD1MDN4DV2di8nzFZil,Phil Hartman
zYMORBHyCcXbbchiKGhhrnJyoix,Kim Greist
2v9FVVBUrrkW2m3QOcYkuhq9A6o,Gary Oldman
jxZBZGqBDeKFPZ6dLRC8Pc8zynC,Jeroen Krabbé
cA6Pju1Ply42AQq1aIDzH4NyAJz,Isabella Rossellini
scgpxhI05JpdNXXfmpK6z0rPOWN,Ben Stiller
2Xwwd8qnXfslaDqbHDJFeoRiW2z,Aaron Schwartz
vHPhDGc1om91TzoIQ4zMscpNmxF,Kenan Thompson
hUfnLhYOGwaTWMdowayvqY42Eti,Christopher Lambert
r1AvQxu8gbqjTYjiTutLW88YEXa,John Lone
7uMTJpY8B2hufXqmlxJpaUPpcJi,Joan Chen
hsCu1JUzQQ4pl7uFxAVFLOs9yHh,Tim Robbins
veFWqcGqFiKdYMJ6uqYdabK9Jma,Meg Ryan
c3dCBlyf12yTNhS2sdSXRFaBatj,Walter Matthau
ajNaPmXVVMJFg9GWmu6MJzTaXdV,Brad Pitt
gThaIXgpCm3PCiXwFNDBJCme85y,Tom Cruise
5dI5s8Oq2Ook5PFzTWMW6DCXVjm,Kirsten Dunst
jpYzFBi6zfn8CHVaXmqgiOTas4V,Nick Nolte
dO6VAsDntKWT47HQqSjGZnPMdP0,Greta Scacchi
wyzQIwqgPuKLL6Bq1HNK49rwjvw,Thandie Newton
0John G. Brennan,John G. Brennan
0Kamal Ahmed,Kamal Ahmed
mhACkTNrnwR4E115h8EfCZ263zH,Alan Arkin
s1FmIoen313b1emEzfGRK6x6EF7,Arnold Schwarzenegger
uLW4Y9yjtwxtVmcJfwHZ7sKJai4,Danny DeVito
odPswHsSsed56uHeVWmABKKlXlX,Emma Thompson
jYCw9CzHbBkdVpTXGtnmbaCStoL,Sean Connery
8suOhUmPbfKqDQ17jQ1Gy0mI3P4,Laurence Fishburne
2aDLa2bU2PevNmnCK3IOBYlh3BY,Blair Underwood
hQo2P9vwjJW6A1b327nl71a2JEW,Thomas Ian Nicholas
k8GQrf54DLILcLBmnMq94xijA6z,Joss Ackland
hZmb9wWsteP21QA29PHEk6NlOh3,Art Malik
7XjPzadIBQ0mIVwVT7o87B7NkJJ,David Caruso
mXN4Gw9tZJVKrLJHde2IcUHmV3P,Samuel L. Jackson
y1RtezurZYveYkVNRht7CwEgSYY,Nicolas Cage
zMQ93JTLW8KxusKhOlHFZhih3YQ,Mark Hamill
6MQgrJvdTPFvyErIgn0B2lTLVhr,Harrison Ford
rfJtncHewKVnHjqpIZvjn24ESeC,Carrie Fisher
5yteOSY2lgGOgSWmRTlxqfY59MS,Winona Ryder
mBXnTuUlllTWiGbJfbkw63WxV2U,Trini Alvarado
swqZ0qKG5jrQgHLTbsrA9j0XjWm,Claire Danes
l0T12SyeOOFeP0lgmDSMdt85hS9,Liesel Matthews
xwU4UyXG92RpJ4ptbklkT8TtiX,Eleanor Bron
ljmFT9zYqh4k2bmEcNU6rxoE7fW,Liam Cunningham
zAgdji0ZNaokLJdHHbGJ8y2kAmS,Crissy Rock
0Vladimir Vega,Vladimir Vega
0Sandie Lavelle,Sandie Lavelle
jsGXp0sNG0CJYcqqi8NJHH2Usje,Marco Leonardi
eBot0gklZLzQtrx1EKu7NDnWFkl,Lumi Cavazos
7RubWOBZMgUBbGgdDFUUI3bxPiM,Regina Torné
ajNaPmXVVMJFg9GWmu6MJzTaXdV,Brad Pitt
9ukJS2QWTJ22HcwR1ktMmoJ6RSL,Anthony Hopkins
ySdUCF6ln1d7yrfGXcs50lMAfBC,Aidan Quinn
pdSOalf1r7GKlcUhpKeBntAqgA6,Damon Wayans
mzHmxtKcMJjDqWxKd67mKQJFW1B,Michael Ironside
ipJ7oZGvRqnpKrgPYcqYF71B2zp,Scott Bigelow
d3GzpFRHpsXlHzf2DqqQCV7EXDk,Angel Aviles
yucTzwkIHZeCGR74AT377JI5M5B,Seidy López
p2TXHowiKyU1UPci1mU8eno3XP2,Jacob Vargas
4IDilrr21iRKv75QOwNKJPC3WgW,Warren Beatty
bs4hB5t2mHMn6C2ZGOlP5LfSEPe,Annette Bening
hzBSOe6bburyMeeCqD9kR9tRfdD,Katharine Hepburn
xybRNUGzzJuilStFGmIOSy0WFwQ,Jessica Lange
9aLI0LSi7cbieyiskOdsBaneKmp,Halle Berry
fhkvTcrCDPTAclTnE7sqQS1NZKq,David Strathairn
v8bin2HUa9gayqxmCnlRlh0taxq,Nigel Hawthorne
1reKRrsdsHXJaRVHVyOEg4oPTcZ,Helen Mirren
cOJDgvgj4nMec6Inzj1H5nugTO5,Ian Holm
cT8htcckIuyI1Lqwt1CvD02ynTh,Robert De Niro
AbCqqFxNi5w3nDUFdQt0DGMFh5H,Kenneth Branagh
ufgpuuU900NOi1vKupCmWpq7UgW,Tom Hulce
v1osF8x0G4OiXfGmElnyymyrUCn,Farrah Fawcett
v6TZAeufKcQhoNXe8JEXBOlyDO5,Chevy Chase
E4cAiS5ge08euPEXrGLKhQX7cj,Jonathan Taylor Thomas
d0KthX8hVWU9BxTCG1QUO8FURRm,Steve Martin
zTGcEIqGkXNzN2mnWPHuUYokkp9,Madeline Kahn
qKi9wzRbViNKynIRG6VhWn6JKUy,Robert Klein
yffPcqlZMsXTCAZ84a1tLmdcIS6,Melanie Griffith
ryF0KkljweLhPkQ70x6w3u9Qjjj,Ed Harris
0Michael Patrick Carter,Michael Patrick Carter
bU0o3g5rbpzRkJ5bGowekGvfiHw,Richard Attenborough
3i69RNLuL7KOD9pCmHQYruhcOdn,Dylan McDermott
305mjPnTI7ep8rDJ4i7H6XyvLqP,Mara Wilson
pv65NTk8g4v7ZNd0ldi6QhEcJLa,Sarah Jessica Parker
50GhCzQuaI5Ul01NEyJZloeVP7g,Antonio Banderas
vwxfB8Xv2EZoC0BbyOcy7MkUkpx,Mia Farrow
mXnilUrQBIMLHSQkPjQk99mX70x,Edward James Olmos
yn4g0hjKPhHgZlW2TFzNmlP1zKf,Jimmy Smits
kXQW3Uu8MnbIsPBzYNYDxFgDIDg,Esai Morales
6ww3uweEEXMlvtNjTlgBHxLErPF,Christian Slater
rjX2Oz3tCZMfSwOoIAyEhdtXnTE,Kevin Bacon
2v9FVVBUrrkW2m3QOcYkuhq9A6o,Gary Oldman
my0Blo9IBy1WZ0QKbuxUzS0QwV5,Paul Newman
jLnMgbZ6FnBsZBPkFzvEXk9A1SW,Bruce Willis
yffPcqlZMsXTCAZ84a1tLmdcIS6,Melanie Griffith
qAdHh0E86ZbEKqsWLgOfIYxxXHH,Jodie Foster
r1DRqmZhLrzhTTwg9PtuMMQTvuB,Liam Neeson
eQNhOUDQY4NZD2cbaUpltLxrcG,Natasha Richardson
0Sharron Corley,Sharron Corley
sM9DG77jUjmIsW09li5qGX80Pc2,Donald Faison
x6jNFlGrzaM0LwK2GsxBNdCN41N,Christine Baranski
hZuETSVRoDV5L8AuS5hKmAi6Wzr,Toru Nakamura
wHU54LIBJwxjnNvmc6sofdiy8Bi,Chad McQueen
nThgMCWdMpNgjGmHQrKMUAYKoQa,Mira Sorvino
1z6bx9I3J8gTQAQPrA5cJgzkiqt,Elizabeth Hurley
z5WnSqwkM0Ax0Z47etVNmcew5Pn,Craig Fairbrass
1azvWtgKZ9u8oadJdsykij62X1z,Keith Allen
xOPY9e0HN6zYmI5HrmRSbwygEzy,Laura San Giacomo
wQsTL887RWvAJljzLhiPP52kjec,Michael O'Keefe
l7uc38oZGMQbbq7WqE8rKn9xZJr,Paul Rhys
igxYDQBbTEdAqaJxaW6ffqswmUU,Woody Harrelson
vvitS2sZSM9RupCf5B0sZYNS6wT,Juliette Lewis
5qHNjhtjMD4YWH3UP0rm4tKwxCL,Robert Downey Jr.
pP0J79KUzPPjW4QO42iF4KKM7C6,Marisa Tomei
5qHNjhtjMD4YWH3UP0rm4tKwxCL,Robert Downey Jr.
tT9C6uLztgN8OxJULq6F9iEzqlA,Bonnie Hunt
8s0ePZ1ifvE7NlvtLOAWNXLjdx4,Rena Owen
1ckHDFgKXJ8pazmvLCW7DeOKqA0,Temuera Morrison
69053PL9dp597VaHPetCnsQNkHZ,Mamaengaroa Kerr-Bell
q5RAaX57dLvlpigAhbX3lCb2dkZ,Alyssa Milano
13hf3VhszBoykxF7lNER2ur4Z9B,Johnathon Schaech
oBoKGfngGGZmSVGFslphYjc23WO,Xander Berkeley
zN03MlLSFeTFT5TtX282mHD1rqF,Dustin Hoffman
bA6GrFuTk9xWYxGOJCLjjdmdAeW,Rene Russo
oIciQWr8VwKoR8TmAw1owaiZFyb,Morgan Freeman
q7dYamebioHRuvb9EWeSw8yTEfS,Jean Reno
7DVcTD3dWPDaunOYEP09Fdca9HG,Natalie Portman
2v9FVVBUrrkW2m3QOcYkuhq9A6o,Gary Oldman
pP0J79KUzPPjW4QO42iF4KKM7C6,Marisa Tomei
tnKpbFfBaSMD80O61PlZaZ1DwUv,Alfred Molina
6hnYeHa7Rc1w1MmQ3JsLSIb7yCX,Anjelica Huston
ovNJxUOxswKzHqyJLsvkE63bmFt,William Baldwin
2P0LTIKMUZn7BG1q9S9e5FZFZkn,John Leguizamo
gXQwmCBz98tiK46sw5DSbIkPIrd,Erika Eleniak
mfwIya7uMuJVkriE6xuB9PxKn6,John Travolta
mXN4Gw9tZJVKrLJHde2IcUHmV3P,Samuel L. Jackson
tHa7u4ScCm9hwSbwodzj8Jmy3io,Uma Thurman
i1aiG0pf73LKssRbo6tFv0kzUnz,Sihung Lung
bONJeUeAFNjRvvyhmjfZ3yzVsQu,Wang Bozhao
eLVqbC91m6kog99qcBjQX9Kuqcs,Deb Snyder
u98VM2S9mbUMCMPvCpk2OUn4Eg2,Linus Roache
d5yLk0PK8q7EKR3E3G2txO758IW,Tom Wilkinson
yOdTewlmmvxqDaKbWJ7eAk0ULCf,Robert Carlyle
6O9W9cJW0kCqMzYeLupV9oH0ftn,John Turturro
2n3lF3BFehzegyF3elvrb06S01S,Rob Morrow
tJr9GcmGNHhLVVEH3i7QYbj6hBi,Ralph Fiennes
eshCZRgagAiwIfQebIKeCdKXiNr,Youki Kudoh
0Akira Takayama,Akira Takayama
bjQewogmmqPf18kKcNofCRx2Gol,Tamlyn Tomita
waAtxlj2TizxEfc66hCWPPGi8Z1,Isabelle Adjani
5asrvkdSnlYlHap3ldDNyE5opeI,Daniel Auteuil
vidk0fZfz56flOBuUzZHDkwsGdb,Jean-Hugues Anglade
j0F7ZFbnQpiHPtiAhWMD9wtuyFV,Sharon Stone
1wreq83h9dgTMkDCJL6uwr6oz45,Gene Hackman
mGTtPuwE8OR00tkJGmVLJmt8KpW,Russell Crowe
5HhzU8ErKK5tUSRMUAE8P4n26C0,Peter Falk
enY28APVRWfyHjGAkh6VCkYCWOA,D. B. Sweeney
v2FcWGiiuvl6P7NV0966jNL09uh,Julianne Moore
soX5YvB7OOG7CwZ4zUQT0w2n1bb,Marcello Mastroianni
1bBtumefzTEmhmglAICkfizUgwy,Sophia Loren
iCZ9CFw55lwdERGuIEFrkpOdaBi,Jean-Pierre Cassel
zAPrLHBCUuAW6GkuFtwqeutWTWC,Irène Jacob
iANcp3K4jjt1aK0EBJzEFritnJw,Jean-Louis Trintignant
kE57M7P23r3w2UDCAaUPXLEzOwI,Jean-Pierre Lorit
9khM8zk1kZ3AggiNVED5LLkFsPS,Juliette Binoche
hSCNZq6w24lJUTJpRNyiVTtQ9lL,Benoît Régent
fqrv9hguDX9xtjlQnZuABOVSoka,Florence Pernel
mLntjL4Jp1LEz41NgcrHlsB7OmB,Zbigniew Zamachowski
rOEyooUUapPodwNb52qoyfzTROs,Julie Delpy
6JMVmicFJvsSsRkOpgqV2cetre,Janusz Gajos
u5vWl5dw69Nf89f905Qb5JqEVL3,Leslie Nielsen
nxVjpyb3UrfbPZnEyDNlQVlFAs5,Christopher Lloyd
4VkRnRc7h4JatbBKZMEQV7n4w0R,Matt McCoy
hZRScPLpN3KpFtWBsIq5NGPhNBQ,Darlanne Fluegel
rNboIDJ2WfqE6vdTLWevG9pMNNn,James Brolin
vFgAPMZEMyaRMcbBDwrEteXqGUv,Martin Neufeld
